cell,celltype_final,soma_x_um,soma_y_um,soma_z_um,soma_annot_x_um,soma_annot_y_um,soma_annot_z_um
720575940560747548,ON SAC,1061.56,877.542,-13.819,1060.08,873.84,28.12
720575940560743971,ON SAC,459.82,993.39,-14.5912,453.824,992.08,22.04
720575940560733468,ON SAC,1082.49,666.059,-13.8155,1084.02,667.056,30.96
720575940560701157,ON SAC,318.634,313.041,-16.461,316.688,311.136,39.72
720575940565083892,ON SAC,835.033,584.774,-13.5463,836.016,581.504,19.44
720575940560675813,ON SAC,805.208,709.202,-13.1308,804.944,705.824,22.28
720575940560666576,ON SAC,413.641,807.013,-14.66,408.816,806.768,12.16
720575940560628110,ON SAC,433.831,751.763,-17.4927,433.008,748.368,9.96
720575940560590800,ON SAC,821.021,348.057,-14.5515,818.464,343.136,39.8
720575940560523292,ON SAC,917.525,575.736,-13.1856,913.888,572.16,23.64
720575940560484188,ON SAC,838.932,1004.95,-14.4595,837.888,1005.7,17.72
720575940560480997,ON SAC,714.888,598.443,-12.568,713.664,597.264,24.92
720575940560471953,ON SAC,137.127,541.981,-16.8996,132.864,539.328,35.44
720575940560668094,ON SAC,514.517,704.688,-13.5666,512.864,701.904,17.16
720575940589319572,ON SAC,759.325,901.533,-14.61,758.048,898.0,18.68
